timestamp,tweetID,handle,address
1608186002245,1339455260386013186,AlvaroCabreraO1,0x6777529d538c57d6cc6d46da4610758245470dab
1608190177661,1339472632614285313,Kevin_Yan00,0x1d06e1138f8225908d89013852bc1092af9f5abf
1608195245896,1339494004853940226,Libby01438931,0xa452b2cafc9f42a90feb939e674375b6139b0405
1608211051978,1339560042073182208,nikz72085594,0xc6a6ae6b40950703c68df40777e6636f63b491fa
1608223723495,1339613448297193473,ISKHAKICH,0x53ac2783dc67c35c67e18e2e37deed74cfbd7b0a
1608231085483,1339643422966075394,Jomari_P,0xf5f08ba7f46e2a86b5ef3bfd56c2097c9f4276d7
1608231313484,1339645298612776967,wankyspanky691,0x1dee736bdde5f44c6a1ad47e151bb29add69da09
1608277966307,1339084911278342145,Amisong7,0xe7d4622bc758e9c042f7327b45ccd92266c41280
1608304077902,1339950490168127493,Danny_Desert,0x601c6d9eff76ae8cd7bff5fc4900f20f6f80734f
1608313912443,1339991679860805633,jp_helios,0xc24b3ca6067b3eaac5fd36d44f5c18bec29ebf47
1608314220648,1339993041176813569,blackdoc2011,0x992b28b4abed65ec8d70b115f317c84d19281db7
1608314754561,1339995114316288002,ipungbee,0x9648380814ab1a967c0e70acf3f85d6e65a4ebd2
1608318213419,1340009767742414855,andyndyro,0x67feed955415dc461b11cd8144dfa7ef4064cec1
1608323380128,1340031448397570049,xyligan76,0xc1684452b9e03e97134a6fab92d708f10a8752ee
1608323398396,1340031499068911617,zippoxer,0xedb7367fd9d58fc59f9d28edd74c056ce84222d3
1608356164033,1340168939817472000,LawrenceLsc,0xa6440d0070fcc347e5844d16a20855199d97a779
1608369640703,1340225476862779393,PhenomenalMark,0x4906e4f95ad546ce865916f65c825e00630bffa8
1608421337757,1340442290955939849,kinG_WALIZ,0xa251b373471e1ced96f3522e918471201d93ab60
1608427290023,1340467269407703040,transmissions11,0xfb9f8ea924ddbdb8c23c6a519ea8c70cf8f7b92a
1608470124953,1340645546281684992,Prem18738251,0x2f20d620c59f44308850a16cc8b692d542495bc4
1608509402573,1340811306685837312,ildanielo864,0xacefe48a6caeda0778a1a16575fb9bf443500dc5
1608521093128,1340860531687624705,IndoSPNetwork,0x523e95f068decd2bc38b3b7e595a4e9d41a2e70a
1608523396501,1340870385844117505,nurmanannas,0x067ebd37dd83805dbf24cd1c44550825e06cc0d1
1608549191579,1340978391340617729,Chandracoin1,0xcf734af2a628de7a281868b221780742d4ae91b6
1608549319111,1340979117664083969,Chandracoin1,0xb4bbf084676e3b6f9d9c1beaa7c2aae8e88597f5
1608549367802,1340979326624223232,Chandracoin1,0xb185b9da1c8c539130ae2a64823ed757f0f9e249
1608549477079,1340979496460066821,Chandracoin1,0xbd1a0bfb49d78d26eac7978bb8fe89a4ad0afe51
1608558821659,1341018913635586048,Chandracoin1,0xcc2a6136bafd35bd09ed3a9cb8bdaeb1f3196a6f
1608558929461,1341019355086131200,Chandracoin1,0x3c6cf6fae1aa3003d3cc74c93c79ac77391f0bd2
1608559024463,1341019786038276101,Chandracoin1,0xa0d69a4d81372f070c001764408c6b715fc6bc39
1608559084210,1341020016506912769,Chandracoin1,0xf6058f441703d5c8b3b5aaf1126ecf41e1a8884b
1608559121710,1341020239199289344,Chandracoin1,0xd39e02ebc20d0a6fc9e98b543a93383f163aa901
1608560306597,1341025210342932484,Chandracoin1,0xeea7550046de58c55b24680660c1588e7293b6ef
1608560518874,1341025968241205248,finnbomer,0xaaea3f5868de8eb9bce8cbaa4b4f2d6dc1b92c95
1608560528149,1341026138802376711,Chandracoin1,0x305ea62edb93ec92e44b95e2973830b5f9d1e561
1608560632327,1341026578835197952,Chandracoin1,0xd52722f2fbad791f4f28a27f73ac08c11186bc73
1608560683665,1341026794284040194,Chandracoin1,0x0bcb693c9234c04fdaf4e7e00030c31d91c20477
1608560732451,1341026996134932481,Chandracoin1,0xe4372bf2982d3db31e26dd7f3756e4586db28c99
1608560777695,1341027183033155584,Chandracoin1,0x32549d6a1203659d4871fd5d29b2729ad334f0f8
1608561526619,1341030327104327682,Chandracoin1,0xbb35462e354c0112d9b0c9f244e77cd32697a38f
1608565712997,1341047851888066560,GokberkOzb,0xa164ed7da7b244e16d723985890a9a8554fb61dc
1608570557175,1341068017594056705,Cryptohunter_01,0x7ac43f92cd20a4dfbbf970c7035b671e842db0cd
1608575916404,1341090645742501888,Aihilmii,0x17a6b7fc4d460a9533b38d4e91955702e6323998
1608581739891,1341110665210040322,setoay1,0x31a9495bff201741c5fd20146a49d686e043010d
1608581831117,1341115475963518977,ahmd_y28,0x2581d3957305a4851022e15c0e2a8de78d57f3eb
1608600744982,1341194823282417665,sunnya97,0x85f0ad9533aea4fdc870a8b93b0f7e71c018efcd
1608604395908,1341210108345270272,bboy_vino,0x0ae5b26239028f43e6716a13acfb236c305136f6
1608615830335,1341258079153782790,hannyclarissa,0x1cbb90bed54291751ccc4c5f4381cc577d4bfdd0
1608648977053,1341397104065978368,bob_nason16,0x60606e92777b6097a2c4d19c79433837f725c5bb
1608670060665,1341485520048640001,CryptoCanta,0x45fac1a12bc8899038cfa61bde31017ad39ef7be
1608678666252,1341521542673514501,bjm_su,0x78de915f7d5c0912d8ee8dafd5d15198bb360789
1608680125861,1341527716047298563,bjm_su,0x9c6875efb9ed34302fefef33bb98e2127f952ebb
1608689014075,1341565047114383362,Jenos771,0x52ec181216b54f106709d450c25c86e2c38b1eaa
1608689054797,1341565221819744257,Jenos771,0x4828310f85e6fffa08edb90fec278527584115e0
1608689089267,1341565365453668352,Jenos771,0x9374a82a9b3bb19ae038a04c95e5f7360661d292
1608689124920,1341565516251504640,Jenos771,0xe577a72fa11d2cb94425513e010ccf8cfa1049d7
1608689177579,1341565732891447296,Jenos771,0x18b50c1df2fd56ff5d84688826a739c914d5aa17
1608689243437,1341566006355927041,Jenos771,0x62a1b2239b410b7d463f8c6521df5e694366343f
1608689794040,1341568321687195649,Jenos771,0x218899fe17703f8e7ed8ef7786ac62d9979f3b74
1608689843789,1341568529888264192,Jenos771,0x751406f9e32c94d4bfcaa50c8a559e427349434b
1608731898870,1341744901701074945,jinfire1,0x2b7ecb3eb70f347bc9de1442c2da31c9ca952662
1608734539649,1341755982507106304,ianazch,0xef91ecd0142ae4c5163b2cf060c0563d49188c82
1608749046956,1341816705639583746,Abcrot1,0x374ac7777e57d0934ac40455db1ace43499edc91
1608813810137,1342088418319355904,iafhurtado,0xadc24d7b630759a3af7f52716d91299c999a2213
1608863579955,1342297132284268544,jujyter,0xa5dfa57d93227c364b4c0c81b6b78589ef7db67a
1608885319882,1342388383390134272,NytMyt,0xe1a7f4628a70acd2f908dce4c8ba9a54e972729b
1608914868464,1342512339648593921,blackpaopao1,0x7f86c79c1d458b03c14e5a6c658100283a1c3cc1
1608923153300,1342546814986117120,Alexgold_21,0x61ef6f4f5b5161c215c52baec87e1c7f554ea5b7
1608942606838,1342628640652083200,generalc3,0x94535de0ee84f36343c539285183a98784f5257c
1608957332148,1342690391095717888,Studiomrecords,0x60bb4b0bc48b54efa1a3dbad66e45888e458bfb0
1608961342978,1342706123472662529,rattna236,0x0bdd107bed2dda8358b21afd5bb89576e798aa6c
1608972213368,1342752835507634176,sultanchane,0x7b544107fa681fecc87b203dcb5f547fe2a47c8a
1609003544033,1342884236026474496,Arceus26026,0x2f06cda3b1b52832602a6d1b87a468279afe5e7e
1609008015214,1342903022129713152,abeseba1,0x861dc94e27a34c87c87f1f17761d936fe20eaa6e
1609056454789,1343106191489179648,MonoMesa,0xb08f95dbc639621dbaf48a472ae8fce0f6f56a6e
1609110246323,1343321851611648000,oNDCQwYNzR2iGwu,0x1296d68cc5cd18792dbf0afbd7a1083f884561e0
1609145809886,1343480987334807553,NB_freehere,0x6e2b9c6552e0695f163b108e6047756c142ec52a
1609198535303,1343702065579585537,bigstarfish,0xd29ac6d0212f04de55527f17bfc3e6be27c6bbd2
1609419296060,1344627678817599493,dreeflame,0x60495cded704a2cdaefb8a438df4e4e3c5098dc9
1609421803184,1344638565754421248,equil,0x5ce66f35b519d7c0510e58595640735384829244
1609432227292,1344682308805120001,titisanrevan,0x78180bb43ef0d2236e0c597b8dd750b6d16e8e3a
1609440448429,1344716724587941888,LandoKing13,0x70cad29d9ec6d6867e788c75cd857b58e4e58564
1609462443854,1344808760938647552,nevertry,0xe755590f249343d1d4472ec2af8270a6e6e6a324
1609533167230,1345105638855217152,RLarzino,0xe4c81b6bc77f8fbd3c45a9722bb01f26334facab
1609571392692,1345265828556648448,Szan_28,0xe403b4a9592e883652db649a915144df36115a37
1609577553691,1345291030921265152,jinfire1,0x9b223c0ad294f25a5b69379f5cc8a873f43cd5e0
1609577951053,1345293488535965697,jinfire1,0x885705fd586fd79df7b3903abed3da25d23e7dd7
1609578519414,1345295848431783936,JooFinance,0x03e4f5fa8acc5abd2f2aa7740565842552d51af7
1609578542051,1345295963594756096,jinfire1,0xcefb90e5f66617c5ba14b1f8f64d00b2181f0c5f
1609578711988,1345296677884686336,jinfire1,0xd7b76204a83d942820d4fab88b708fc6c9a005a2
1609578846233,1345297247399944192,jinfire1,0xc06d81d19538da0ee2d6a2796b58aff50a558cbe
1609712939868,1345859378646315009,pml106281,0xf75fc827a71bf5b1273d35c90629de4e173fb7ae
1609722921140,1345900223772696576,ErturkErsin1,0xc43dbd11d5855619f60f72278b2b7bce090e0642
1609727160504,1345919326809853952,includeleec,0x662546dcc9f158a9abb4d1c3b369b07bc67969d6
1609763358712,1346070987691978758,SergioRo_,0x79fa4f9dfd53feab2d3bd6dc03de818b4e420685
1609768790832,1346093930698440704,yeluacaM,0xce33dbd4aff2e53e1ca5e5568db13e487666e5a6
1609779028197,1346134555875536898,olutayoalao1,0x3bd82c707a1e43a33bfc18bd66353e20929be246
1609781183038,1346145645543899136,bella21218,0x942aee733e5def0b8fca8411a93e6eca22bf4f6a
1609785121068,1346162449687355392,TradingByGold,0xa1be60a3dd728c15004344ace9039dae426a707b
1609842779792,1346404271277940736,_Bliiitz,0x4846aee6d7c9f176f3f329e01a014c2794e21b92
1609957714678,1346885784545218562,WrappedFi,0x159dda55ab7b74c13be4e1616c276d87b387d630
1609957736434,1346886403691569158,amitbhonsle3,0xab66480a8229d53af8019ae0ab9b1d4cab9cbcf9
1609959761309,1346894910100799490,Rdy2B,0xd6649265cd93342cd0912d3cb717ea44073c64ac
1609960773043,1346898102934974468,cryptogerdus,0x478692565bfb28a6d3bd7ae21bdc97a93a2895c3
1609960892452,1346899655410520067,PeterTheOne,0xe2b52fc1ad49b93f85c45315ecbad740f17b0e8e
1609978595734,1346973913251672067,blockchainucla,0x47c125dee6898b6cb2379bcbafc823ff3f614770
1609982264088,1346989319953600514,9dai_5,0xea886349d44aa81de644f0f02105707f563103e6
1609995057507,1347042519746539520,247gist9ja,0x982d1dc2e9550546636662dfe40af03d6cf0d28e
1610152623174,1347703841031151618,AleksandarUzun3,0x24d4fcbcf4b53051f7d42e80630ed9db5b2c9f9c
1610179224770,1347815423199371264,cliftonk,0x6d7ddd863eb2dad990bc05bdd3357e32850509e9
1610191179768,1347865493856784386,mrpouni,0xe1dc8cea0bec8a0638e4dd26d9092edab9f60f9b
1610211867040,1347952343652958212,densmirnov,0x945294c67752bd0a453975c04e3078c487a858df
1610223741709,1348002082008170496,blockchainucla,0x0c2ec205cf0f50995dd84f0655b54848844bda74
1610321610585,1348412467605614593,semenchuk_com,0xb8b52400d83e12e61ea0d00a1fcd7e1e2f8d5f83
1610532529426,1349297317661167616,coinnewsupdate,0x6bdb1e67841bf29aef72a6b82f0fa8ec2441609b
1610539990993,1349328597031530496,mahdiraa,0x8ad865b57fb72870eb1daf309f92fb7ba327860b
1610711436685,1350045865356963841,ErturkErsin1,0x7a4e3722b17f323d26f491ff46c916dc520fd36f
1610715323000,1350063863153233920,ErturkErsin1,0x9b6a30f55d74b5d08d1816f37c89ff050a2770c2
1610738660264,1350161804140285952,HarvardLawBFI,0x61c8d4e4be6477bb49791540ff297ef30eaa01c2
1610782564495,1350345860136112130,LarenzoJensen,0x5dd9709ce52db7b67e852f10a9be3970da65d849
1610953171210,1351060175118094336,yunker_24,0x6358dd85fcf02eabcb32a9dbfe838e9f7028af56
1611225869500,1352205002836729858,charlieshhhhhh,0xb81913fb7e15382a81a9338dc1f68fdd6bf1babe
1611264211041,1352366189675208712,talhaaltinkaya,0x4ba7d463ffe4d3562c8ef4671ba280beaf41e54c
1611496827950,1353341448654004224,hearush24,0x23c72fbb44159b6c58d048e9a9b4c98470502a0c
1611623803061,1353874446117834753,hearush24,0x2e37142e0589194e286e26b12531d759372efe35
1611587344149,1353721445088710656,youfarm_yfm,0xd238076e023b08d6d6bc908ed8fe89d7a1215a84
1611593984236,1353749313835261953,MaveVryxx,0x9ce216927524f14eb48fe81a9162224aab63c6c6
1611594204954,1353749186441691136,ArjayManalo18,0x6ad600ac2d2203fbe89390f5d40330862d4b2c62
1611594253788,1353750491574857730,MaveVryxx,0xe47cc85bc5bbe6fdb58700f194de651cd2da9ee8
1611600976517,1353778658654220290,pdaramola5,0xd58d8618986331fe466f353abf34afa1dbf44cac
1611672439900,1354078393709506574,damanikgenis,0x261e24907f66fea18594bdd144ad81908fec005a
1611804559725,1354632557283864578,dbnr118,0x12e1631737a8da97fbc7f02e0b2f5d5d3cda4d91
1611806419701,1354640311289450499,Prachi66345519,0x111e465f00ca7ec4585ef57ff475c4b5b8ef9f3b
1611923499371,1355131426048520193,Hamidmus,0xd8f672ceb31df82bbee0ccab6cce723298a2bbc0
1612000554954,1355454532680110081,aelpires,0xb86e40231cf2e91cc0b3969ecef895ab7b3f090d
1612031242904,1355583255169224708,MasyudiLa,0xe4ca1accb4fbae8953ab4e47006b342e720c8637
1612035207913,1355599935434067969,icep03,0x2d3b1331fdd020c9e92c6d6d149124b421eef053
1612112352331,1355923565753806853,shotojoo,0x27f3c89dade41a9719a6506d3c0a3330218eeb06
1612114092005,1355930710004142088,andhovesyan,0x5197ef628a413d16ab2d7c00b7f99723d0336879
1612138947536,1356035076329517065,patrick73889766,0x876242ff7a681cb5fc1a3861248ddbd9e8992211
1612147974340,1356072988735545349,VSeanc,0x9e5c2cdcec31c2a46ffa07d1d89fd0e68ecc0117
1612209338421,1356329489001803777,mokosam,0x6e0b6ff7536100a9e6b7041ca5a98108935932e5
1612230247906,1356418037512101889,oFonCK,0xa2fe9bf1fbeac7b79b1c1562851ea6c03d5d3f04
1612270473693,1356586781328646144,arsel_op,0xfd13ee3b4df54967dcdcb7fa6448642da2ed4222
1612346007210,1356903562333179904,Race____Bannon,0x9b87fe67bfe5e25044760e96c7cdaf30ccb10f4a
1612364344803,1356980480562847744,rliriano,0x684f49bc1e04339d84f2370f14dc1491a3b4f113
1612385883179,1357009337902899207,lay2000lbs,0x067b9bbbbc42d2ab9b9ab6bb62646daf7f344a76
1612389506459,1357085946143989766,Mateusz11018685,0xbf41164c9aa5ecd4583ad70a5f2625360e21a59b
1612406992889,1357159365934018561,Randy_Norfleet,0x6b00af5ed863712a47e4a6272611d230c6cf4674
1612478511303,1357459049206456320,pedromaironi,0xf83646957cb9b2e8f198a648ff5e0f091b366a53
1612514564483,1357610566618030080,danle,0x4560c35441de466b6a70c51a0a359608c2c99cad
1612585841120,1357909483914055684,Trader02977175,0xba9b78920f85fdde62eacfb10f8465f978a4d314
1612588868331,1357922192940482561,Real_El_Chingon,0x36220d1fc55d0afb0c3c58b6c1224875547c9f36
1612596176240,1357952806359945216,ddgoutam2007,0x97cda2baeeca5e566e302b482c2f897c876e8e65
1612616027093,1358034707942834177,Prapatsara29101,0x99c7126faed894f591355e9f2ae4e5ced9a1cc75
1612642767408,1358148274973257730,majeed_btc,0xad5bed5fc455e3505f10ead55b1e760d4713fed9
1612679149626,1358300863572414469,DimaCloud_,0x3917d5db38879bab97cb5b65ec5562f4cf648196
1612680963754,1358308423146872834,seatrips,0xeca1e4f57e5627a37d00daf0cfb65310217d156c
1612793342976,1358778635042385920,Crypto30162917,0x771b9e29a8ddb534e0f6a798155e8a2ac439a325
1612819623659,1358889632943927297,mrbounty777,0xc1785eca4e573043493eb39d949803060e1f97d4
1638789436758,1467815298699239424,cororo78959661,0x0b2783cb60ff4ec7ca869b30b8dafd801e7224b6
1612847138708,1359005487199494146,tomscaria,0x84c6ed12b6fec50b4d4c89d379afb8cfef5b4e73
1612874776934,1359121365815750656,GregHfield,0x9c2b88a02cd8ed7a476ed959b15e8befb2701549
1612892052255,1359193828473896961,my_dest1ny,0xa8114567ffdc4bba72b8eb2f542390790fd1b0c3
1612924706236,1359330773384445952,G4NG5T4AJG,0x642e4319bec851a1e8f20a1b1f4d84703bbc3c9a
1612996296638,1359631075480371203,nftdifi,0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d
1613001201345,1359651545147531264,raynemang,0x968a0e5603c5d4dbf24cbd7df562921d158ad19c
1613029714899,1359771119675469824,AnitaEv32534378,0xb88ce989b1d839675ab725779bbbb2448cf9f453
1613067020374,1359927630091464705,achiagbon,0x8b2288cbb472a19a658a5974cb604c0e8babcb25
1613084333402,1360000321150353408,ssnnyyx,0x8e747f89e17984dc0b5448bccba7fb022767c6d2
1613104381539,1360084364097277952,getty_hill,0x9b68c14e936104e9a7a24c712beecdc220002984
1613154769641,1360295449014509569,Dimzlo1,0xddc55d1f87edd558240480022fe04cb43bea6dfa
1613246767857,1360681619066130432,capriconjo187,0xcb2bf88e02852534672dcccda6594fc5b99f783b
1613287514128,1360852406419017735,PatrykMacieje11,0xd512cd603335edd6b40573e307a7b7913e7aab37
1613291899620,1360869935010910211,2reachrich,0xc3f2a7d831a35fba958028f4a6ca0b2003390099
1613591275267,1362126553082118144,FenesiJani,0xeb37680652a9c7e7663363a25e716adf133f629e
1613591702084,1362128363905810432,fofinho1905,0x0cd2e325f1bbc1b91d5e118ee8761c43d30303ee
1613592534664,1362131832058368011,sarge_crypto,0x20873704d3a7fa97d870e11c2efe312e25b49a38
1613595945467,1362146059749912582,Berkaysima1979,0x173a97f8b9eddf7b4da32b0266f429534c62ff6e
1613598403093,1362156464484323330,PierrickGT,0xd70804463bb2760c3384fc87bbe779e3d91bab3a
1613599319618,1362160348724396032,PanderLivEs,0x5444c3377842568e5ccd77df6f8b26c2c2ef3878
1613603638790,1362178457929670656,MTorgin,0xc8f88b4aef57ac93fe41390194c3a4d77d7df744
1613604366535,1362181493469163520,milnueve90y7,0xd410ce5a40c4ab9b480e9921c69355f75725bd11
1613604524392,1362182162594684930,DerekBarrera,0x717f7f77458886fe97acd31f5ee7f175abf78582
1613604612823,1362182492422340616,hanzla37219894,0x88e72ae43e0dbaa195539a707f48471639077147
1613604909948,1362183005217976334,Guillenius,0xed04f413245a8651fc6998a6a1413b8e330dd7df
1613605456615,1362186034696585218,nahbur,0xc6a0d93a696b3cb60a3d1adc7852bb3131639671
1613605522282,1362186311369691139,RedBrow20911552,0x0b7c75a9689a84854256c7d5db7c87feb1bbbb8b
1613607676783,1362195396110520327,Blackgirl_Alex,0x5b996eafae54a2f70e26fd9ee105210fc84fdc1f
1613607927746,1362196470976425984,rberk17,0xc426f7adb8c15771cdc6df55d31518056c04d63e
1613609745482,1362204056291143682,DjBianda,0xe1f6109aecafe650108e313d8c67f15b15266683
1613610580217,1362207532060610565,coinhax,0x0fda4ac09a12c10fae30e429f4d6b47c9a83c87e
1613611815477,1362212730770399233,alexcusack,0x88013a2d1883939e3b758491f4bf5aa2b74d07fe
1613622813621,1362258887986933761,rekt,0xa230a1c91c640da7a947c23a889a3bd68a171915
1613634305507,1362306496885760000,Wikiblockchain1,0x451248229712d6f207ff9466d8d3a33cb59d103c
1613640062042,1362331214217179136,roll_quaye,0x43dbb3a31f6f3edbf63243b2e74cda648c9d8d3b
1613650209809,1362373634682200064,codingsh,0xd1a8dd23e356b9fae27df5def9ea025a602ec81e
1613653959106,1362389089698406406,bigfoot7774,0xc61336b9f40ea1e03f0200cd0f636256ac806aed
1613661564107,1362421436430897155,owocki,0xcf0fa79c915f12592c352ffe35000fda5c96a158
1613661672588,1362421871413784581,ChartInsiders,0xa84b5bb05300309c1326818e5d851fad60e1efc0
1613662547772,1362425535150907392,sociumonline,0x68ea15bdfb38e96c0236937dff5a613f0da64542
1613666400752,1362441692146671620,frankle71069357,0x543da850a9dfb64bad9af1c0297f2051b65f3ff0
1613667221060,1362445149050195973,papa_raw,0xc4d9d1a93068d311ab18e988244123430eb4f1cd
1613667368992,1362445736697290757,kelvinfichter,0x4cdc4f412355f296c2cf261210cc9274404e442b
1613667648011,1362446941095940099,onurakpolat,0x41552dd6cb63b225ff252d0368b549d0adf61038
1613667911193,1362448043673415680,davidrdmchain,0x54e6ef947420981c8a2b3bc2180f07b1ba630a58
1613668142994,1362449019297959939,GarlicBredren,0x15cb133ddd9d51350dd555dd94de87f33f32e4ae
1613669308482,1362453908078157828,john_c_palmer,0xb0623c91c65621df716ab8afe5f66656b21a9108
1613669393155,1362454277382430725,TejuAdeyinka,0x2f36399a6fe5472f0264642518c36515e033f206
1613669610747,1362455175055646720,AlpenSheth,0x5e7e0f2202c3de6a7a31bc88fde9149028cd9760
